Event type,Event start time,sender_node,receiver_node,current_node
TXN,3.156150201616377,8,13,2
TXN,3.1568121543011896,3,11,5
TXN,3.1568121543011896,3,11,16
TXN,3.1580320613330564,19,3,16
TXN,3.1592966125102,19,3,5
TXN,3.1592966125102,19,3,6
TXN,3.160495416348586,1,18,0
TXN,3.1604954163485863,1,18,11
TXN,3.1604954163485863,1,18,9
TXN,3.161074013803757,9,0,0
TXN,3.161074013803757,9,0,10
TXN,3.16198477340995,15,9,5
TXN,3.1619847734099507,15,9,16
TXN,3.1637738028991267,7,18,16
TXN,3.166150201616377,8,13,12
TXN,3.1661502016163774,8,13,7
TXN,3.1692966125102,19,3,2
TXN,3.1692966125102005,19,3,5
TXN,3.1704954163485866,1,18,10
TXN,3.1704954163485866,1,18,0
TXN,3.171074013803757,9,0,6
TXN,3.171074013803757,9,0,8
TXN,3.171074013803757,9,0,11
TXN,3.1737738028991265,7,18,5
TXN,3.1737738028991265,7,18,5
TXN,3.176150201616377,8,13,3
TXN,3.176700597067399,11,19,4
TXN,3.176700597067399,11,19,3
TXN,3.1768121543011896,3,11,5
TXN,3.1768121543011896,3,11,13
TXN,3.1768121543011896,3,11,2
TXN,3.1780320613330564,19,3,5
TXN,3.1792966125102002,19,3,1
TXN,3.1792966125102002,19,3,5
TXN,3.1792966125102007,19,3,16
TXN,3.181074013803757,9,0,11
TXN,3.181074013803757,9,0,6
TXN,3.1819847734099502,15,9,5
TXN,3.1819847734099502,15,9,17
TXN,3.1819847734099502,15,9,13
TXN,3.1824313731535763,9,12,12
TXN,3.1824313731535763,9,12,15
TXN,3.183773802899127,7,18,5
TXN,3.186150201616377,8,13,7
TXN,3.1861502016163774,8,13,18
TXN,3.1861502016163774,8,13,2
TXN,3.1861502016163774,8,13,2
TXN,3.1868121543011894,3,11,17
TXN,3.1868121543011894,3,11,12
TXN,3.1868121543011894,3,11,1
TXN,3.1868121543011894,3,11,8
TXN,3.1892966125101996,19,3,5
TXN,3.1892966125102,19,3,5
TXN,3.1892966125102,19,3,16
TXN,3.1892966125102005,19,3,1
TXN,3.190495416348586,1,18,11
TXN,3.190495416348586,1,18,8
TXN,3.1910740138037568,9,0,6
TXN,3.191074013803757,9,0,4
TXN,3.1919847734099505,15,9,13
TXN,3.1919847734099505,15,9,0
TXN,3.1924313731535765,9,12,7
TXN,3.196150201616377,8,13,9
TXN,3.1961502016163776,8,13,13
TXN,3.196812154301189,3,11,13
TXN,3.1980320613330564,19,3,5
TXN,3.1992966125102003,19,3,5
TXN,3.2004954163485864,1,18,18
TXN,3.200495416348587,1,18,8
TXN,3.201074013803757,9,0,12
TXN,3.201074013803757,9,0,18
TXN,3.201074013803757,9,0,14
TXN,3.2024313731535763,9,12,18
TXN,3.2037738028991267,7,18,5
TXN,3.2068121543011894,3,11,13
TXN,3.20681215430119,3,11,18
TXN,3.208032061333056,19,3,5
TXN,3.2092747777235457,6,7,12
TXN,3.2104954163485866,1,18,15
TXN,3.2104954163485866,1,18,16
TXN,3.21198477340995,15,9,13
TXN,3.21198477340995,15,9,17
TXN,3.2119847734099505,15,9,4
TXN,3.2119847734099505,15,9,5
TXN,3.2119847734099505,15,9,3
TXN,3.216150201616377,8,13,7
TXN,3.216150201616377,8,13,17
TXN,3.216150201616377,8,13,17
TXN,3.216700597067399,11,19,3
TXN,3.216700597067399,11,19,14
TXN,3.216700597067399,11,19,6
TXN,3.2168121543011896,3,11,10
TXN,3.2168121543011896,3,11,7
TXN,3.221074013803757,9,0,3
TXN,3.2219847734099503,15,9,16
TXN,3.2219847734099503,15,9,11
TXN,3.2256412406585038,1,15,1
TXN,3.226150201616377,8,13,12
TXN,3.2268121543011894,3,11,18
TXN,3.230495416348586,1,18,2
TXN,3.231074013803757,9,0,0
TXN,3.23198477340995,15,9,2
TXN,3.2319847734099505,15,9,2
TXN,3.2319847734099505,15,9,2
TXN,3.2319847734099505,15,9,11
TXN,3.2361502016163772,8,13,15
TXN,3.2361502016163772,8,13,5
TXN,3.2361502016163772,8,13,7
TXN,3.2368121543011896,3,11,7
TXN,3.2368121543011896,3,11,13
TXN,3.2368121543011896,3,11,5
TXN,3.2368121543011896,3,11,7
TXN,3.2392966125102,19,3,5
TXN,3.2404954163485864,1,18,8
TXN,3.2404954163485864,1,18,19
TXN,3.2410740138037566,9,0,18
TXN,3.2419847734099503,15,9,1
TXN,3.2419847734099503,15,9,0
TXN,3.2424313731535763,9,12,10
TXN,3.246150201616377,8,13,10
TXN,3.246150201616377,8,13,13
TXN,3.2467005970673988,11,19,0
TXN,3.24681215430119,3,11,17
TXN,3.250495416348586,1,18,19
TXN,3.2504954163485866,1,18,19
TXN,3.251074013803757,9,0,16
TXN,3.2510740138037573,9,0,0
TXN,3.25198477340995,15,9,2
TXN,3.25198477340995,15,9,1
TXN,3.256150201616377,8,13,19
TXN,3.256150201616377,8,13,6
TXN,3.256700597067399,11,19,5
TXN,3.2568121543011896,3,11,0
TXN,3.2568121543011896,3,11,7
TXN,3.2568121543011896,3,11,17
TXN,3.2568121543011896,3,11,7
TXN,3.2568121543011896,3,11,2
TXN,3.2580320613330565,19,3,5
TXN,3.260495416348587,1,18,19
TXN,3.261074013803757,9,0,2
TXN,3.261074013803757,9,0,6
TXN,3.261074013803757,9,0,8
TXN,3.2619847734099503,15,9,16
TXN,3.2624313731535763,9,12,10
TXN,3.2626700614339477,19,7,19
TXN,3.266150201616377,8,13,5
TXN,3.266150201616377,8,13,5
TXN,3.266150201616377,8,13,7
TXN,3.2668121543011894,3,11,12
TXN,3.2668121543011894,3,11,17
TXN,3.270495416348586,1,18,12
TXN,3.271074013803757,9,0,2
TXN,3.27198477340995,15,9,5
TXN,3.2719847734099505,15,9,11
TXN,3.2719847734099505,15,9,1
TXN,3.2719847734099505,15,9,0
TXN,3.272431373153576,9,12,14
TXN,3.2724313731535766,9,12,1
TXN,3.276150201616377,8,13,17
TXN,3.276150201616377,8,13,12
TXN,3.2761502016163773,8,13,9
TXN,3.2761502016163773,8,13,13
TXN,3.276700597067399,11,19,8
TXN,3.276700597067399,11,19,1
TXN,3.276812154301189,3,11,12
TXN,3.2768121543011897,3,11,1
TXN,3.2768121543011897,3,11,7
TXN,3.280495416348586,1,18,19
TXN,3.280495416348586,1,18,10
TXN,3.2804954163485864,1,18,7
TXN,3.2810740138037566,9,0,2
TXN,3.2810740138037566,9,0,6
TXN,3.281074013803757,9,0,6
TXN,3.281074013803757,9,0,16
TXN,3.281074013803757,9,0,17
TXN,3.2819847734099503,15,9,1
TXN,3.283724251105837,17,12,17
TXN,3.286150201616377,8,13,7
TXN,3.2868121543011894,3,11,17
TXN,3.2868121543011894,3,11,7
TXN,3.28681215430119,3,11,9
TXN,3.290495416348586,1,18,16
TXN,3.290495416348586,1,18,5
TXN,3.290495416348586,1,18,18
TXN,3.2904954163485867,1,18,5
TXN,3.2904954163485867,1,18,2
TXN,3.2904954163485867,1,18,4
TXN,3.2904954163485867,1,18,10
TXN,3.291074013803757,9,0,16
TXN,3.2910740138037573,9,0,1
TXN,3.2919847734099505,15,9,1
TXN,3.292431373153576,9,12,15
TXN,3.2931407187253403,9,0,9
TXN,3.293773802899127,7,18,5
TXN,3.2961502016163773,8,13,16
TXN,3.296700597067399,11,19,16
TXN,3.296700597067399,11,19,2
TXN,3.2968121543011892,3,11,17
TXN,3.3004954163485865,1,18,17
TXN,3.301074013803757,9,0,16
TXN,3.3019847734099503,15,9,2
TXN,3.3019847734099503,15,9,2
TXN,3.302431373153576,9,12,4
TXN,3.302431373153576,9,12,0
TXN,3.3024313731535764,9,12,17
TXN,3.3024313731535764,9,12,3
TXN,3.306150201616377,8,13,12
TXN,3.3061502016163775,8,13,5
TXN,3.3068121543011895,3,11,18
TXN,3.310495416348586,1,18,2
TXN,3.311074013803757,9,0,16
TXN,3.3110740138037573,9,0,5
TXN,3.31198477340995,15,9,7
TXN,3.31198477340995,15,9,2
TXN,3.312431373153576,9,12,17
TXN,3.3126700614339475,19,7,15
TXN,3.3156412406585036,1,15,6
TXN,3.3161502016163773,8,13,2
TXN,3.316700597067399,11,19,19
TXN,3.3168121543011893,3,11,17
TXN,3.3168121543011897,3,11,18
TXN,3.3168121543011897,3,11,2
